,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
11,Dylan's Craft Beer Company,5.0,"Calle de San Bernardo, 107, 204, 28015 Madrid, Spain",2.0,brewery,28015,40.431991,-3.705396,"{'type': 'Point', 'coordinates': [40.431991, -3.705396]}",15-25€
12,Cervezas Alhambra,0.0,"Calle de Benigno Soto, 28002 Madrid, Spain",2.0,brewery,28002,40.4478733,-3.6753321,"{'type': 'Point', 'coordinates': [40.4478733, -3.6753321]}",15-25€
13,The Stuyck Co,4.4,"Corredera Alta de San Pablo, 33, 28004 Madrid, Spain",2.0,brewery,28004,40.4265004,-3.7017522,"{'type': 'Point', 'coordinates': [40.4265004, -3.7017522]}",15-25€
14,Viuda de Cortés S.L.,0.0,"Paseo de la Florida, 51, 28008 Madrid, Spain",2.0,brewery,28008,40.4237653,-3.7245116,"{'type': 'Point', 'coordinates': [40.4237653, -3.7245116]}",15-25€
15,Beerhouse - Craftbeer Bar,4.5,"Calle del Cardenal Cisneros, 16, 28010 Madrid, Spain",2.0,brewery,28010,40.4305865,-3.7017166,"{'type': 'Point', 'coordinates': [40.4305865, -3.7017166]}",25-50€
16,Cervezas Alhambra,0.0,"Calle Vicente Espinel, 23, 28017 Madrid, Spain",2.0,brewery,28017,40.4344184,-3.6409801,"{'type': 'Point', 'coordinates': [40.4344184, -3.6409801]}",15-25€
17,La Contenta Brewery,4.3,"Plaza de Chamberí, 3, 28010 Madrid, Spain",1.0,brewery,28010,40.432975,-3.697316,"{'type': 'Point', 'coordinates': [40.432975, -3.697316]}",15-25€
18,Charlton Brewery Madrid,0.0,"Calle del Espíritu Santo, 8, 28004 Madrid, Spain",2.0,brewery,28004,40.4251914,-3.7026577,"{'type': 'Point', 'coordinates': [40.4251914, -3.7026577]}",15-25€
19,Brewery Norwich International,4.4,"Calle de la Marroquina, 38, 28030 Madrid, Spain",1.0,brewery,28030,40.407804,-3.64773,"{'type': 'Point', 'coordinates': [40.407804, -3.64773]}",15-25€
20,Restaurante Wanderlust,4.1,"Calle de Silva, 2, 28013 Madrid, Spain",2.0,brewery,28013,40.4205089,-3.7081105,"{'type': 'Point', 'coordinates': [40.4205089, -3.7081105]}",15-25€
21,Cervecería CruzBlanca,3.4,"Calle de la Reina de África, 10, 28018 Madrid, Spain",2.0,brewery,28018,40.3804411,-3.6609219,"{'type': 'Point', 'coordinates': [40.3804411, -3.6609219]}",15-25€
22,Källa Craft Beer,4.2,"Calle de Barbieri, 20, 28004 Madrid, Spain",2.0,brewery,28004,40.4217128,-3.6978612,"{'type': 'Point', 'coordinates': [40.4217128, -3.6978612]}",15-25€
23,Bacterio Brewing CO,4.5,"Av. las Retamas, 10, 28922 Alcorcón, Madrid, Spain",2.0,brewery,28922,40.3391271,-3.836418,"{'type': 'Point', 'coordinates': [40.3391271, -3.836418]}",15-25€
24,Bee Beer Debod. Craft Beers & Super Foods,4.8,"Calle de Ferraz, 10, 28008 Madrid, Spain",2.0,brewery,28008,40.4241481,-3.7151859,"{'type': 'Point', 'coordinates': [40.4241481, -3.7151859]}",15-25€
25,Taproom Madrid,4.5,"Calle de Guzmán el Bueno, 52, 28015 Madrid, Spain",2.0,brewery,28015,40.43605489999999,-3.7129511,"{'type': 'Point', 'coordinates': [40.43605489999999, -3.7129511]}",15-25€
26,Mahoudrid,3.7,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",2.0,brewery,28042,40.4638558,-3.5702504,"{'type': 'Point', 'coordinates': [40.4638558, -3.5702504]}",15-25€
27,Labirratorium,4.6,"Calle de Vallehermoso, 34, 28015 Madrid, Spain",2.0,brewery,28015,40.433788,-3.708546999999999,"{'type': 'Point', 'coordinates': [40.433788, -3.708546999999999]}",15-25€
28,Mahou,3.4,"Aeropuerto Madrid-Barajas. Terminal 2 Planta 1. Entrada, Metro Línea 8, 28042 Madrid, Spain",2.0,brewery,28042,40.4683654,-3.5712434,"{'type': 'Point', 'coordinates': [40.4683654, -3.5712434]}",15-25€
29,Mahou,3.4,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",2.0,brewery,28042,40.4681768,-3.568535,"{'type': 'Point', 'coordinates': [40.4681768, -3.568535]}",15-25€
30,Cervezas La Virgen 🍻🍔 Solo reservas ONLINE,4.5,"P.I. Európolis, Calle Turín, 13, 28232 Las Rozas de Madrid, Madrid, Spain",2.0,brewery,28232,40.4996241,-3.8888928,"{'type': 'Point', 'coordinates': [40.4996241, -3.8888928]}",25-50€
31,Cerveza Majariega,4.9,"Calle Oxford, 6-A, 28232 Las Rozas de Madrid, Madrid, Spain",2.0,brewery,28232,40.5004906,-3.8883625,"{'type': 'Point', 'coordinates': [40.5004906, -3.8883625]}",15-25€
32,CafeeKe - Cervezas y tapas de Bélgica,3.9,"Calle de Cuchilleros, 3, 28005 Madrid, Spain",2.0,brewery,28005,40.414721,-3.707978,"{'type': 'Point', 'coordinates': [40.414721, -3.707978]}",15-25€
33,Panda Beer,0.0,"Calle del Luis de Oro, 15, 28054 Madrid, Spain",2.0,brewery,28054,40.3636895,-3.7459039,"{'type': 'Point', 'coordinates': [40.3636895, -3.7459039]}",15-25€
34,LOS GRIFOS Craft Beers,4.2,"C. de Manuela Malasaña, 33, 28004 Madrid, Spain",2.0,brewery,28004,40.4287863,-3.7052692,"{'type': 'Point', 'coordinates': [40.4287863, -3.7052692]}",15-25€
35,Cervecería Baden Baden,4.4,"Calle Germán Pérez Carrasco, 51, 28027 Madrid, Spain",2.0,brewery,28027,40.4361746,-3.643825,"{'type': 'Point', 'coordinates': [40.4361746, -3.643825]}",1-15€
36,Fogg Bar Birras & Cheese,4.6,"C. de Moratín, 5, 28014 Madrid, Spain",2.0,brewery,28014,40.4123332,-3.6979655,"{'type': 'Point', 'coordinates': [40.4123332, -3.6979655]}",1-15€
37,Mikkeller Bar Madrid,4.2,"Calle de la Luna, 22, 28004 Madrid, Spain",2.0,brewery,28004,40.4224896,-3.7062268,"{'type': 'Point', 'coordinates': [40.4224896, -3.7062268]}",15-25€
38,Heineken,2.0,"Calle de la Pintora Ángeles Santos, 4, 28053 Madrid, Spain",2.0,brewery,28053,40.3968514,-3.6690306,"{'type': 'Point', 'coordinates': [40.3968514, -3.6690306]}",15-25€
39,Chinaski Lavapiés,4.3,"Calle de la Fe, 19, 28012 Madrid, Spain",2.0,brewery,28012,40.408944,-3.699304,"{'type': 'Point', 'coordinates': [40.408944, -3.699304]}",More than 50€
40,HOP VINE BEACH American Brewery,0.0,"Calle de Sta. María, 33, 28014 Madrid, Spain",2.0,brewery,28014,40.4127848,-3.6963716,"{'type': 'Point', 'coordinates': [40.4127848, -3.6963716]}",15-25€
41,Cervezas La Fábrica,3.8,"Calle de Jesús, 2, 28014 Madrid, Spain",2.0,brewery,28014,40.4135948,-3.6957185,"{'type': 'Point', 'coordinates': [40.4135948, -3.6957185]}",More than 50€
42,Mahou,5.0,"Calle de la Madera, 14, 28914 Leganés, Madrid, Spain",2.0,brewery,28914,40.3286802,-3.776204,"{'type': 'Point', 'coordinates': [40.3286802, -3.776204]}",15-25€
43,Cervezas Martínez e Hijas,4.0,"C/ Valdemorillo 16-B, Polígono Ventorro del Cano, 28925 Alcorcón, Madrid, Spain",1.0,brewery,28925,40.3904799,-3.83611,"{'type': 'Point', 'coordinates': [40.3904799, -3.83611]}",15-25€
44,Barley & Co. Cervezas Especiales,4.8,"Calle Artesanos, 11, 28660 Boadilla del Monte, Madrid, Spain",2.0,brewery,28660,40.39241699999999,-3.8496636,"{'type': 'Point', 'coordinates': [40.39241699999999, -3.8496636]}",15-25€
45,La Conquista Loungebeer,4.9,"Calle de la Reina, 17, 28004 Madrid, Spain",2.0,brewery,28004,40.4203373,-3.6996965,"{'type': 'Point', 'coordinates': [40.4203373, -3.6996965]}",15-25€
46,La Tienda de la Cerveza,4.7,"Calle de las Maldonadas, 5, 28005 Madrid, Spain",2.0,brewery,28005,40.4109073,-3.7078717,"{'type': 'Point', 'coordinates': [40.4109073, -3.7078717]}",More than 50€
47,Be Hoppy,4.8,"Calle de Fúcar, 1, 28014 Madrid, Spain",2.0,brewery,28014,40.4124572,-3.695562999999999,"{'type': 'Point', 'coordinates': [40.4124572, -3.695562999999999]}",15-25€
48,Beer Bang Beers,4.7,"Mercado de, Calle de Eraso, 14, 28028 Madrid, Spain",2.0,brewery,28028,40.434075,-3.6709469,"{'type': 'Point', 'coordinates': [40.434075, -3.6709469]}",15-25€
49,Yellow Cab,4.0,"Av. Olímpica, 5, 28108 Alcobendas, Madrid, Spain",2.0,brewery,28108,40.5361526,-3.6321774,"{'type': 'Point', 'coordinates': [40.5361526, -3.6321774]}",25-50€
50,Starbeers,4.6,"Calle del Almendro, 8, 28005 Madrid, Spain",2.0,brewery,28005,40.4128722,-3.7096055,"{'type': 'Point', 'coordinates': [40.4128722, -3.7096055]}",15-25€
51,Cervecería Avenida,4.1,"Av. del General Perón, 22, 28020 Madrid, Spain",2.0,brewery,28020,40.4521857,-3.6960902,"{'type': 'Point', 'coordinates': [40.4521857, -3.6960902]}",15-25€
52,CERVECERIA DOMINGUEZ,4.3,"Calle Virgen de la Oliva, 2, 28037 Madrid, Spain",2.0,brewery,28037,40.430681,-3.6256428,"{'type': 'Point', 'coordinates': [40.430681, -3.6256428]}",15-25€
53,HOP BEACH American brewey,5.0,"Calle de Sta. María, 33, 28014 Madrid, Spain",2.0,brewery,28014,40.4127848,-3.6963716,"{'type': 'Point', 'coordinates': [40.4127848, -3.6963716]}",25-50€
54,Cervezas Patanel,4.7,"Av. de Pedro Diez, 21, 28019 Madrid, Spain",2.0,brewery,28019,40.3913698,-3.7315292,"{'type': 'Point', 'coordinates': [40.3913698, -3.7315292]}",1-15€
55,Cruzcampo,0.0,"28039 Madrid, Spain",2.0,brewery,28039,40.461341,-3.7010263,"{'type': 'Point', 'coordinates': [40.461341, -3.7010263]}",25-50€
56,Taproom Madrid,4.5,"Debajo del Tierra Burrito, Plaza de Isabel II, 5, 28013 Madrid, Spain",2.0,brewery,28013,40.418584,-3.7093819,"{'type': 'Point', 'coordinates': [40.418584, -3.7093819]}",15-25€
57,Cervecissimus - Backstage,4.6,"Calle de las Delicias, 6, 28045 Madrid, Spain",2.0,brewery,28045,40.4041224,-3.694972599999999,"{'type': 'Point', 'coordinates': [40.4041224, -3.694972599999999]}",15-25€
58,La Almudayna,4.4,"Calle del Espíritu Santo, 5, 28004 Madrid, Spain",1.0,brewery,28004,40.4250191,-3.7024314,"{'type': 'Point', 'coordinates': [40.4250191, -3.7024314]}",15-25€
59,Sambhad cocktail bar terraza,4.8,"Calle Duque de Osuna, 4, 28015 Madrid, Spain",2.0,brewery,28015,40.4249433,-3.7117725,"{'type': 'Point', 'coordinates': [40.4249433, -3.7117725]}",15-25€
60,La Terraza del Urban,4.4,"Carrera de S. Jerónimo, 34, 28014 Madrid, Spain",3.0,rooftop,28014,40.416282,-3.698698,"{'type': 'Point', 'coordinates': [40.416282, -3.698698]}",15-25€
61,Doña Luz Restaurante,4.2,"Calle de la Montera, 10, 12, 28013 Madrid, Spain",2.0,rooftop,28013,40.4175643,-3.7025579,"{'type': 'Point', 'coordinates': [40.4175643, -3.7025579]}",15-25€
62,La Terraza de Óscar,4.4,"Hotel Room Mate Óscar, Plaza de Pedro Zerolo, 12, 28004 Madrid, Spain",3.0,rooftop,28004,40.4206224,-3.6989814,"{'type': 'Point', 'coordinates': [40.4206224, -3.6989814]}",15-25€
63,Terraza Cibeles,3.7,"Plaza Cibeles, 1, 28014 Madrid, Spain",3.0,rooftop,28014,40.4189339,-3.6921521,"{'type': 'Point', 'coordinates': [40.4189339, -3.6921521]}",15-25€
64,El Viajero,3.8,"Plaza de la Cebada, 11, 28005 Madrid, Spain",2.0,rooftop,28005,40.4116672,-3.7102139,"{'type': 'Point', 'coordinates': [40.4116672, -3.7102139]}",15-25€
65,Picalagartos Sky Bar & Restaurant,4.3,"C/ Gran Vía, 21, 28013 Madrid, Spain",3.0,rooftop,28013,40.4198591,-3.701074,"{'type': 'Point', 'coordinates': [40.4198591, -3.701074]}",1-15€
66,Azotea del Círculo,4.2,"Azotea del Círculo de Bellas Artes de Madrid, Calle del Marqués de Casa Riera, 2, 28004 Madrid, Spain",3.0,rooftop,28004,40.4183253,-3.6964847,"{'type': 'Point', 'coordinates': [40.4183253, -3.6964847]}",1-15€
67,Hotel RIU Plaza España,4.4,"C/ Gran Vía, 84, 28013 Madrid, Spain",3.0,rooftop,28013,40.4240261,-3.7111446,"{'type': 'Point', 'coordinates': [40.4240261, -3.7111446]}",15-25€
68,Radio Rooftop Bar Madrid,3.7,"Plaza de Sta. Ana, 14, 28012 Madrid, Spain",3.0,rooftop,28012,40.4148202,-3.7014664,"{'type': 'Point', 'coordinates': [40.4148202, -3.7014664]}",15-25€
69,Sky Bar 360°,4.2,"C/ Gran Vía, 84, 28013 Madrid, Spain",3.0,rooftop,28013,40.4241475,-3.7111124,"{'type': 'Point', 'coordinates': [40.4241475, -3.7111124]}",15-25€
70,Dear Hotel Madrid,4.4,"C/ Gran Vía, 80, 28013 Madrid, Spain",3.0,rooftop,28013,40.4233742,-3.7104263,"{'type': 'Point', 'coordinates': [40.4233742, -3.7104263]}",15-25€
71,Ginkgo Restaurante & Sky Bar,4.2,"Plaza de España, 3, 28008 Madrid, Spain",3.0,rooftop,28008,40.4228665,-3.7113619,"{'type': 'Point', 'coordinates': [40.4228665, -3.7113619]}",15-25€
72,GYMAGE Lounge Resort,3.5,"Calle de la Luna, 2, 28004 Madrid, Spain",3.0,rooftop,28004,40.4214086,-3.7048219,"{'type': 'Point', 'coordinates': [40.4214086, -3.7048219]}",1-15€
73,Sky Roof Top Terrace,4.0,"Calle del Aviador Zorita, 34, 28020 Madrid, Spain",3.0,rooftop,28020,40.4504241,-3.6981607,"{'type': 'Point', 'coordinates': [40.4504241, -3.6981607]}",1-15€
74,Azotea Forus Barceló,4.0,"C. de Barceló, 6, 4ª planta, 28005 Madrid, Spain",2.0,rooftop,28005,40.4268137,-3.6988964,"{'type': 'Point', 'coordinates': [40.4268137, -3.6988964]}",1-15€
75,Skynight,3.9,"Avenida de América, 41, 28002 Madrid, Spain",3.0,rooftop,28002,40.44066249999999,-3.6700403,"{'type': 'Point', 'coordinates': [40.44066249999999, -3.6700403]}",1-15€
76,Casa Suecia,4.4,"y roof top, Calle del Marqués de Casa Riera, 4, Planta baja, 28014 Madrid, Spain",3.0,rooftop,28014,40.4179018,-3.6962677,"{'type': 'Point', 'coordinates': [40.4179018, -3.6962677]}",15-25€
77,De Madrid al Cielo Sky bar,4.2,"Edificio España, C. de la Princesa, 19, 28013 Madrid, Spain",3.0,rooftop,28013,40.42419940000001,-3.7110904,"{'type': 'Point', 'coordinates': [40.42419940000001, -3.7110904]}",1-15€
78,Bar Terraza Roof Top,4.0,"Calle de San Bernardo, 28013 Madrid, Spain",3.0,rooftop,28013,40.4206019,-3.7084716,"{'type': 'Point', 'coordinates': [40.4206019, -3.7084716]}",1-15€
79,Sky Terrace Moncloa,4.0,"Calle Arcipreste Hita n. 10, planta 8, Hotel Exe Moncloa, 28015 Madrid, Spain",3.0,rooftop,28015,40.4337546,-3.7175075,"{'type': 'Point', 'coordinates': [40.4337546, -3.7175075]}",1-15€
80,Del Diego Cocktail Bar,4.4,"Calle de la Reina, 12, 28004 Madrid, Spain",2.0,cocktail,28004,40.42001399999999,-3.699275,"{'type': 'Point', 'coordinates': [40.42001399999999, -3.699275]}",1-15€
81,Salmon Guru,4.7,"Calle de Echegaray, 21, 28014 Madrid, Spain",2.0,cocktail,28014,40.4148933,-3.699517,"{'type': 'Point', 'coordinates': [40.4148933, -3.699517]}",1-15€
82,Harvey's Cocktail Bar,4.3,"Calle de Fuencarral, 70, 28004 Madrid, Spain",2.0,cocktail,28004,40.4248621,-3.7006277,"{'type': 'Point', 'coordinates': [40.4248621, -3.7006277]}",1-15€
83,Baton Rouge Cocktail Bar,4.5,"Calle de la Victoria, 8, 28012 Madrid, Spain",2.0,cocktail,28012,40.4158661,-3.7017675,"{'type': 'Point', 'coordinates': [40.4158661, -3.7017675]}",1-15€
84,47 cocktail bar,4.1,"Calle de la Cava Baja, 47, 28005 Madrid, Spain",2.0,cocktail,28005,40.4118685,-3.7102089,"{'type': 'Point', 'coordinates': [40.4118685, -3.7102089]}",1-15€
85,1862 Dry Bar,4.5,"Calle del Pez, 27, 28004 Madrid, Spain",2.0,cocktail,28004,40.4241629,-3.7065294,"{'type': 'Point', 'coordinates': [40.4241629, -3.7065294]}",15-25€
86,Dry Martini Bar,4.4,"Calle de Hermosilla, 2, 28001 Madrid, Spain",3.0,cocktail,28001,40.4263506,-3.6893391,"{'type': 'Point', 'coordinates': [40.4263506, -3.6893391]}",1-15€
87,Vacaciones Cocktail Bar,4.1,"Calle del Espíritu Santo, 15, 28004 Madrid, Spain",2.0,cocktail,28004,40.4253189,-3.703584,"{'type': 'Point', 'coordinates': [40.4253189, -3.703584]}",1-15€
88,Sambhad cocktail bar terraza,4.8,"Calle Duque de Osuna, 4, 28015 Madrid, Spain",2.0,cocktail,28015,40.4249433,-3.7117725,"{'type': 'Point', 'coordinates': [40.4249433, -3.7117725]}",15-25€
89,The Dash,4.4,"C/ de Murillo, 5, 28010 Madrid, Spain",2.0,cocktail,28010,40.4334982,-3.7006417,"{'type': 'Point', 'coordinates': [40.4334982, -3.7006417]}",1-15€
90,La Villana,4.1,"C. del Padre Damián, 37, 28036 Madrid, Spain",2.0,cocktail,28036,40.4608894,-3.6855996,"{'type': 'Point', 'coordinates': [40.4608894, -3.6855996]}",1-15€
91,Santos y Desamparados,4.6,"Costanilla de los Desamparados, 4, 28014 Madrid, Spain",2.0,cocktail,28014,40.4129171,-3.6966068,"{'type': 'Point', 'coordinates': [40.4129171, -3.6966068]}",1-15€
92,Catarsis,4.3,"Calle de Ponzano, 16, 28010 Madrid, Spain",2.0,cocktail,28010,40.4376884,-3.6992315,"{'type': 'Point', 'coordinates': [40.4376884, -3.6992315]}",1-15€
93,Cafe Madrid,4.3,"C/ del Mesón de Paños, 6, 28013 Madrid, Spain",2.0,cocktail,28013,40.4166411,-3.709223799999999,"{'type': 'Point', 'coordinates': [40.4166411, -3.709223799999999]}",15-25€
94,The Shaker,4.6,"Calle de Alcántara, 38, 28006 Madrid, Spain",1.0,cocktail,28006,40.4292913,-3.6735743,"{'type': 'Point', 'coordinates': [40.4292913, -3.6735743]}",1-15€
95,St. John's Coctelería,4.6,"Calle Marqués del Duero, 8, 28001 Madrid, Spain",2.0,cocktail,28001,40.42025640000001,-3.6911161,"{'type': 'Point', 'coordinates': [40.42025640000001, -3.6911161]}",1-15€
96,Lía Madrid Cocktail Boutique,4.5,"Av. de Alberto de Alcocer, 32, 28036 Madrid, Spain",2.0,cocktail,28036,40.4583758,-3.6826621,"{'type': 'Point', 'coordinates': [40.4583758, -3.6826621]}",1-15€
97,Hemingway Cocktail Bar,4.2,"Calle del Marqués de Casa Riera, 4, 28014 Madrid, Spain",2.0,cocktail,28014,40.4178283,-3.6961819,"{'type': 'Point', 'coordinates': [40.4178283, -3.6961819]}",1-15€
98,Bar Varsovia,4.2,"Calle de San Andrés, 33, 28004 Madrid, Spain",1.0,cocktail,28004,40.428821,-3.703385699999999,"{'type': 'Point', 'coordinates': [40.428821, -3.703385699999999]}",1-15€
99,La Santoría,4.9,"Calle de Lope de Vega, 30, 28014 Madrid, Spain",2.0,cocktail,28014,40.4135922,-3.696250799999999,"{'type': 'Point', 'coordinates': [40.4135922, -3.696250799999999]}",15-25€
100,Angelita Madrid,4.7,"Calle de la Reina, 4, 28004 Madrid, Spain",2.0,cocktail,28004,40.420274,-3.700386,"{'type': 'Point', 'coordinates': [40.420274, -3.700386]}",15-25€
101,Enbabia Infused,4.6,"Calle de Núñez de Arce, 9, 28012 Madrid, Spain",2.0,cocktail,28012,40.4154748,-3.7012258,"{'type': 'Point', 'coordinates': [40.4154748, -3.7012258]}",1-15€
102,Santamaría Coctelería,4.7,"Calle de la Ballesta, 6, 28004 Madrid, Spain",2.0,cocktail,28004,40.4213371,-3.7034948,"{'type': 'Point', 'coordinates': [40.4213371, -3.7034948]}",1-15€
103,La Galería Cocktail-Bar,3.8,"Costanilla de los Ángeles, 9, 28013 Madrid, Spain",2.0,cocktail,28013,40.4188892,-3.7083071,"{'type': 'Point', 'coordinates': [40.4188892, -3.7083071]}",1-15€
104,La Tuerta Funky Castizo,4.5,"Calle de la Cabeza, 28, 28012 Madrid, Spain",2.0,cocktail,28012,40.41189869999999,-3.701836,"{'type': 'Point', 'coordinates': [40.41189869999999, -3.701836]}",1-15€
105,Gil's Cocktail Bar,5.0,"Calle de Modesto Lafuente, 23, 28003 Madrid, Spain",2.0,cocktail,28003,40.4407851,-3.696188,"{'type': 'Point', 'coordinates': [40.4407851, -3.696188]}",1-15€
106,Garra Bar,4.4,"Plaza de España, 18, 28013 Madrid, Spain",2.0,cocktail,28013,40.4241374,-3.7124487,"{'type': 'Point', 'coordinates': [40.4241374, -3.7124487]}",1-15€
107,Black Mamba Cocktail Bar,4.4,"Costanilla de San Pedro, 5, 28005 Madrid, Spain",2.0,cocktail,28005,40.4126199,-3.7106115,"{'type': 'Point', 'coordinates': [40.4126199, -3.7106115]}",1-15€
108,Ficus Bar,4.7,"Calle de Santo Tomé, 8, 28004 Madrid, Spain",2.0,cocktail,28004,40.4236519,-3.694985,"{'type': 'Point', 'coordinates': [40.4236519, -3.694985]}",15-25€
109,Carpe Diem,4.6,"Plaza de Puerta Cerrada, 7, 28005 Madrid, Spain",1.0,cocktail,28005,40.4136833,-3.70895,"{'type': 'Point', 'coordinates': [40.4136833, -3.70895]}",1-15€
110,Angelita Madrid Sky Bar,4.4,"Paseo de la Infanta Isabel, 13, Planta 7, 28013 Madrid, Spain",2.0,cocktail,28013,40.4073115,-3.6884222,"{'type': 'Point', 'coordinates': [40.4073115, -3.6884222]}",1-15€
111,Anubis Trafalgar,4.1,"Calle de Trafalgar, 10, 28010 Madrid, Spain",2.0,cocktail,28010,40.4316293,-3.7003164,"{'type': 'Point', 'coordinates': [40.4316293, -3.7003164]}",1-15€
112,THE MOON TERRAZA COCKTAIL BAR,3.2,"Plaza Santa María Soledad Torres Acosta s/n, 28004 Madrid, Spain",2.0,cocktail,28004,40.4214658,-3.705273,"{'type': 'Point', 'coordinates': [40.4214658, -3.705273]}",1-15€
113,In Dreams Café,4.3,"Calle de San Mateo, 4, 28004 Madrid, Spain",2.0,cocktail,28004,40.425,-3.7002778,"{'type': 'Point', 'coordinates': [40.425, -3.7002778]}",15-25€
114,Bátelo Cocktail Bar,4.0,"Calle del Infante, 8, 28014 Madrid, Spain",2.0,cocktail,28014,40.4141412,-3.6991146,"{'type': 'Point', 'coordinates': [40.4141412, -3.6991146]}",1-15€
115,Mezcaloteca Corazón Agavero,4.6,"Calle del Humilladero, 28, 28005 Madrid, Spain",2.0,cocktail,28005,40.4094959,-3.7104267,"{'type': 'Point', 'coordinates': [40.4094959, -3.7104267]}",1-15€
116,V Manneken,4.1,"Cl. del Marqués de Sta. Ana, 30, 28004 Madrid, Spain",2.0,cocktail,28004,40.4251368,-3.70382,"{'type': 'Point', 'coordinates': [40.4251368, -3.70382]}",1-15€
117,Viva Madrid,4.4,"Calle de Manuel Fernández y González, nº 7, 28014 Madrid, Spain",2.0,cocktail,28014,40.4151864,-3.6998424,"{'type': 'Point', 'coordinates': [40.4151864, -3.6998424]}",1-15€
118,Anubis Cócteleria Plaza Mayor,4.5,"Calle de Concepción Jerónima, 29, 28012 Madrid, Spain",1.0,cocktail,28012,40.413657,-3.706805,"{'type': 'Point', 'coordinates': [40.413657, -3.706805]}",1-15€
119,Museo Chicote,4.1,"C/ Gran Vía, 12, 28013 Madrid, Spain",2.0,cocktail,28013,40.4196892,-3.6989026,"{'type': 'Point', 'coordinates': [40.4196892, -3.6989026]}",1-15€
120,"Sotto - Discoteca, terraza y sala de eventos en Bernabéu",4.0,"Calle Gutiérrez Solana, 6, 28036 Madrid, Spain",2.0,cocktail,28036,40.4504981,-3.6878848,"{'type': 'Point', 'coordinates': [40.4504981, -3.6878848]}",15-25€
121,Kona Lei - Tiki Cocktail Bar,1.5,"Calle de Hernán Cortés, 8, 28004 Madrid, Spain",2.0,cocktail,28004,40.4234353,-3.7000271,"{'type': 'Point', 'coordinates': [40.4234353, -3.7000271]}",15-25€
122,Casa Pueblo,4.4,"Calle del León, 3, 28014 Madrid, Spain",1.0,cocktail,28014,40.4146076,-3.6985476,"{'type': 'Point', 'coordinates': [40.4146076, -3.6985476]}",1-15€
123,Miranda,3.9,"Calle de las Huertas, 29, 28014 Madrid, Spain",2.0,cocktail,28014,40.4136803,-3.6988841,"{'type': 'Point', 'coordinates': [40.4136803, -3.6988841]}",15-25€
124,Memphis Cocktail Bar,3.5,"Calle de Brescia, 2, 28028 Madrid, Spain",2.0,cocktail,28028,40.4364152,-3.6647445,"{'type': 'Point', 'coordinates': [40.4364152, -3.6647445]}",15-25€
125,The Kave,4.7,"Calle de Salustiano Olózaga, 15, 28001 Madrid, Spain",2.0,cocktail,28001,40.4205171,-3.6896285,"{'type': 'Point', 'coordinates': [40.4205171, -3.6896285]}",15-25€
